"cid","name","parent_cid","level"
"50012650","桌面文件柜","50012645","三级类目"
"50012652","摩托车头盔","50070004","三级类目"
"50012654","风镜","50070004","三级类目"
"50012656","骑士护具","50070004","三级类目"
"50012657","骑士手套","50070004","三级类目"
"50012658","赛车服","50070004","三级类目"
"50012659","赛车T恤","50070004","三级类目"
"50012660","书报架/展示架","50012645","三级类目"
"50012661","赛车裤","50070004","三级类目"
"50012662","赛车鞋","50070004","三级类目"
"50012663","骑士包","50070004","三级类目"
"50012665","风琴包/事务包","50012645","三级类目"
"50012667","挂快劳/快劳夹","50012645","三级类目"
"50012668","卡套/证件套","50012645","三级类目"
"50012669","CD册","50012645","三级类目"
"50012670","相册","50012645","三级类目"
"50012676","纸张本册","50018004","二级类目"
"50012677","笔记本/记事本","50012676","三级类目"
"50012681","日记本","50012676","三级类目"
"50012682","素描/素写本","50024641","三级类目"
"50012683","儿童填色本","50024641","三级类目"
"50012684","便签本/便条纸/N次贴","50012676","三级类目"
"50012688","书法用纸","50024641","三级类目"
"50012689","不干胶标签","50012676","三级类目"
"50012691","通讯录/电话本","50012676","三级类目"
"50012692","奖状/证书","50012676","三级类目"
"50012695","文稿纸/草稿纸","50012676","三级类目"
"50012696","相片纸","50019250","三级类目"
"50012697","打印纸","50019250","三级类目"
"50012698","复印纸","50019250","三级类目"
"50012699","电脑连打纸","50019250","三级类目"
"50012700","彩喷纸","50019250","三级类目"
"50012701","绘图/白图纸","50024641","三级类目"
"50012702","分页纸/索引纸","50012676","三级类目"
"50012703","传真纸","50019250","三级类目"
"50012704","收银纸","50019250","三级类目"
"50012705","复写纸","50012676","三级类目"
"50012706","描图/硫酸纸","50024641","三级类目"
"50012707","包装纸","50012676","三级类目"
"50012709","酒具","28","二级类目"
"50012711","布尿裤/尿垫","50014812","二级类目"
"50012712","尿布带","50012711","三级类目"
"50012716","笔类/书写工具","50018004","二级类目"
"50012717","钢笔","50012716","三级类目"
"50012718","圆珠笔","50012716","三级类目"
"50012719","宝珠/走珠/签字笔","50012716","三级类目"
"50012720","中性笔","50012716","三级类目"
"50012721","马克笔","50012716","三级类目"
"50012722","记号笔","50012716","三级类目"
"50012723","白板笔","50005752","三级类目"
"50012724","水彩笔","50024641","三级类目"
"50012725","荧光笔","50012716","三级类目"
"50012726","油漆笔","50012716","三级类目"
"50012727","针管笔","50012716","三级类目"
"50012730","勾线笔","50024641","三级类目"
"50012731","水粉/水彩/油画专用笔","50024641","三级类目"
"50012732","蜡笔","50024641","三级类目"
"50012733","油画棒","50024641","三级类目"
"50012734","粉笔","50005752","三级类目"
"50012750","笔用墨水/补充液/墨囊","50012716","三级类目"
"50012751","替芯/铅芯","50012716","三级类目"
"50012753","湿巾加热器","50012436","三级类目"
"50012754","奶瓶温度计","50016455","三级类目"
"50012755","奶瓶干燥架","50016455","三级类目"
"50012758","清洁镊子","50012436","三级类目"
"50012759","吸汗巾/垫背巾","50018325","三级类目"
"50012762","广深口岸港澳送关服务","124698005","三级类目"
"50012766","睡裤/家居裤","1625","二级类目"
"50012767","其它功能笔","50012716","三级类目"
"50012770","娃娃/配件","25","二级类目"
"50012771","睡裙","1625","二级类目"
"50012772","睡衣/家居服套装","1625","二级类目"
"50012773","睡袍/浴袍","1625","二级类目"
"50012774","塑身美体裤","1625","二级类目"
"50012775","塑身腰封/腰夹","1625","二级类目"
"50012776","塑身分体套装","1625","二级类目"
"50012777","保暖裤","1625","二级类目"
"50012778","保暖套装","1625","二级类目"
"50012780","奶瓶夹","50016455","三级类目"
"50012781","塑身连体衣","1625","二级类目"
"50012783","同学录/纪念册","50012676","三级类目"
"50012784","肩带","1625","二级类目"
"50012785","吊袜带","1625","二级类目"
"50012786","插片/胸垫","1625","二级类目"
"50012787","搭扣","1625","二级类目"
"50012789","奶瓶刷/奶嘴刷","50016455","三级类目"
"50012792","寿司DIY用具","50008281","三级类目"
"50012796","人民币","2310","三级类目"
"50012797","第一套人民币","50012796","三级类目"
"50012798","第二套人民币","50012796","三级类目"
"50012799","第三套人民币","50012796","三级类目"
"50012803","外汇兑换券","2310","三级类目"
"50012804","国库券","2310","三级类目"
"50012807","吸管刷","50009521","三级类目"
"50012817","奶瓶把/手柄","50016455","三级类目"
"50012818","奶嘴链","123514003","三级类目"
"50012819","奶瓶盖","50016455","三级类目"
"50012820","抱婴腰带/腰凳","50006020","三级类目"
"50012825","高帮鞋","50006843","二级类目"
"50012826","其它家用保健器材配件","50024656","三级类目"
"50012834","游戏软件","20","二级类目"
"50012835","PC游戏软件","50012834","三级类目"
"50012836","WII/WIIU游戏软件","50012834","三级类目"
"50012837","PSP/PSV游戏软件","50012834","三级类目"
"50012838","XBOX游戏软件","50012834","三级类目"
"50012839","DS/3DS游戏软件","50012834","三级类目"
"50012840","PS游戏软件","50012834","三级类目"
"50012841","保温奶瓶","50016455","三级类目"
"50012842","奶嘴打孔器","123514003","三级类目"
"50012846","影棚设备","50024097","三级类目"
"50012847","摄影棚","50012846","三级类目"
"50012849","旅游签证/入台证","50025707","二级类目"
"50012857","节油器","50014507","三级类目"
"50012858","排气管","50022768","三级类目"
"50012859","火花塞","50022774","三级类目"
"50012860","尾翼/顶翼","50018708","三级类目"
"50012862","汽车包围","125910001","三级类目"
"50012863","挡泥板","50018708","三级类目"
"50012864","隔音隔热棉","50018708","三级类目"
"50012865","喷油嘴","50022775","三级类目"
"50012866","增压器","50022768","三级类目"
"50012867","天窗及配件","50022760","三级类目"
"50012868","玻璃升降器","50022743","三级类目"
"50012869","越野车外侧脚踏板","125910001","三级类目"
"50012872","座椅及附件","50022760","三级类目"
"50012878","素描","50012880","三级类目"
"50012879","个性签名","50014854","三级类目"
"50012880","书法/绘画","23","二级类目"
"50012881","国画","50012880","三级类目"
"50012882","中国书法","50012880","三级类目"
"50012883","年画","50012880","三级类目"
"50012884","碑帖","50012880","三级类目"
"50012885","版画","50012880","三级类目"
"50012886","画框定制","50444006","三级类目"
"50012888","雨刮器","50018708","三级类目"
"50012889","汽车车衣","50022750","三级类目"
"50012890","雨眉/晴雨挡","50022750","三级类目"
"50012891","车牌架/牌照托","50022749","三级类目"
"50012894","车门拉手","125910001","三级类目"
"50012895","装饰性轮眉","50022751","三级类目"
"50012896","门腕","50022751","三级类目"
"50012898","漆面保护膜","50022749","三级类目"
"50012900","防撞胶条/防刮条","50022750","三级类目"
"50012902","尾喉/消声器","50022751","三级类目"
"50012903","保险杠","125910001","三级类目"
"50012904","备胎罩","50022777","三级类目"
"50012905","水粉","50012880","三级类目"
"50012906","低帮鞋","50011740","二级类目"
"50012907","高帮鞋","50011740","二级类目"
"50012908","雨鞋","50011740","二级类目"
"50012909","彩泥/橡皮泥","50005757","三级类目"
"50012910","旅游优惠券/会员卡","50025707","二级类目"
"50012913","酒店优惠券","50012910","三级类目"
"50012914","旅行电话卡","121458052","三级类目"
"50012917","巴士/地铁/交通卡/一卡通","125058001","三级类目"
"50012921","米桶/米缸","50012489","三级类目"
"50012922","密封罐","50012489","三级类目"
"50012923","洗手液","50458018","三级类目"
"50012927","百洁布","50003949","三级类目"
"50012928","衣物除尘滚/粘毛滚","122950008","三级类目"
"50012934","拉杆广场音箱/户外音响","50011972","二级类目"
"50012935","车顶架","50018708","三级类目"
"50012937","乒乓球","50010728","二级类目"
"50012938","乒乓球","50012937","三级类目"
"50012939","乒乓底板","50012937","三级类目"
"50012940","乒乓球成品拍","50012937","三级类目"
"50012941","乒乓球拍套/包","50012937","三级类目"
"50012942","乒乓套胶/海绵/单胶片","50012937","三级类目"
"50012943","粘合剂/胶水","50012937","三级类目"
"50012945","乒乓球服","50012937","三级类目"
"50012946","乒乓球鞋","50012029","二级类目"
"50012947","乒乓球台","50012937","三级类目"
"50012948","乒乓球发球机","50012937","三级类目"
"50012949","更多乒乓球配件","50012937","三级类目"
"50012950","定时器/计时器/提醒器","50008281","三级类目"
"50012955","对讲机配件","50012135","三级类目"
"50012958","商品展示视频拍摄/制作","124708009","三级类目"
"50012960","电热/火锅","50012082","二级类目"
"50012981","山核桃/坚果/炒货","50002766","二级类目"
"50012982","山核桃","50012981","三级类目"
"50012983","长寿果/碧根果","50012981","三级类目"
"50012985","核桃/纸皮核桃","50012981","三级类目"
"50012986","开心果","50012981","三级类目"
"50012987","夏威夷果","50012981","三级类目"
"50012988","香榧","50012981","三级类目"
"50012989","松子","50012981","三级类目"
"50012990","鲍鱼果","50012981","三级类目"
"50012991","瓜子","50012981","三级类目"
"50012992","榛子","50012981","三级类目"
"50012993","即食板栗","50012981","三级类目"
"50012994","核桃仁","50012981","三级类目"
"50012995","纸皮/薄皮核桃","50012981","三级类目"
"50012996","花生","50012981","三级类目"
"50012997","腰果","50012981","三级类目"
"50012998","杏仁/巴旦木","50012981","三级类目"
"50012999","白果/银杏果","50012981","三级类目"
"50013000","小银杏","50012981","三级类目"
"50013003","葡萄酒","50008141","二级类目"
"50013007","电热杯","50012082","二级类目"
"50013008","电饭煲","50012082","二级类目"
"50013009","电压力锅","50012082","二级类目"
"50013010","电蒸锅","50012082","二级类目"
"50013011","电炖/煮粥锅/文火炉","50012082","二级类目"
"50013021","商用厨电","50012082","二级类目"
"50013022","商用面条/轧面机","50013021","三级类目"
"50013023","商用冰淇淋/甜筒/雪糕机","50013021","三级类目"
"50013024","冷饮/饮料机","50013021","三级类目"
"50013025","商用爆米花机","50013021","三级类目"
"50013026","其他商用厨电","50013021","三级类目"
"50013027","商用炸锅","50013021","三级类目"
"50013028","商用打蛋搅拌机","50013021","三级类目"
"50013029","商用烤饼机","50013021","三级类目"
"50013030","扒炉/铁板烧/手抓饼炉","50013021","三级类目"
"50013031","商用切片机/切肉机","50013021","三级类目"
"50013032","商用制冰机","50013021","三级类目"
"50013033","刨冰/碎冰/冰沙机","50013021","三级类目"
"50013034","炒冰/冰粥机","50013021","三级类目"
"50013035","果蔬消毒清洗机","50012082","二级类目"
"50013036","肠粉机","50013021","三级类目"
"50013037","巧克力喷泉机","50008543","三级类目"
"50013038","封口/封杯机","50013021","三级类目"
"50013039","绞肉/碎肉机","50012082","二级类目"
"50013040","关东煮机","50013021","三级类目"
"50013041","棉花糖机","50013021","三级类目"
"50013042","蒸炉/蒸包炉","50013021","三级类目"
"50013043","展示柜","50013021","三级类目"
"50013044","章鱼丸机/鱼丸炉","50013021","三级类目"
"50013045","和面机","50013021","三级类目"
